professor,course,comment,date
Michael Khan,RSM100,"I just toke RSM100 and Khan is a great professor!! He is caring, friendly and professional. Students feel involved in his lectures. The concept is easy to understand and it is really a interesting course :) Such an Unforgettable memories!",2017-12-09 12:34:27
Michael Khan,RSM100,Micheal Khan is so nice!!! We love this professor!,2017-12-09 12:33:59
Michael Khan,RSM100,So Sweet Really grate professor Please come to his lecture every time,2017-12-09 12:32:59
Michael Khan,RSM100,Best professor,2017-12-09 12:32:32
Michael Khan,RSM100RS,So warm,2017-12-09 12:32:24
Michael Khan,RSM100,Professor Khan is the best!!!!!!!,2017-12-09 12:32:02
Michael Khan,RSM100,"Great professor, don't understand how anyone could not like him. His lectures are so fun and engaging, unlike John who put everyone to sleep. So fun. Textbook use is mandatory and attend lectures because final exam questions are purely based on class discussions. Overall great prof!",2017-12-06 19:06:00
Michael Khan,RSM427,Not Good,2017-09-04 15:17:17
Michael Khan,RSM100,"This Professor does not positively add to the course. His lectures are boring, he is full of himself and  he does not really teach anything of substance. He puts overly specific questions on the exam just to get people to attend lectures and never stops talking about his summer abroad program. Overall, he is not a ""level 5 leader"".",2017-07-27 09:25:48
Michael Khan,MGT422,He is honestly a very nice and funny guy. Visit office hours and participate regularly and he will get to know you quickly. He provides allot of feedback if you ask and will redirect you to very smart T.A's.,2017-03-27 09:33:00
Michael Khan,RSM100,"Great lectures, awesome prof. He engages students throughout the lectures; however, you need to attend lectures in order to do well in the course. Also, there is A LOT of textbook reading. If you put in the work, you can do well.",2017-02-15 02:44:50
Michael Khan,RSM100,"Michael Khan's lectures are pretty interesting and do contain material that you will be tested on, so go! He is pretty arrogant and loves to talk about himself, though. It can get annoying but at least he isn't boring or anything. Seems like a decent guy overall and does make the material seem pretty interesting.",2017-01-30 01:37:39
Michael Khan,RSM100,amazing prof,2017-01-23 01:01:13
Michael Khan,RSM100,"If you can get a perfect on the final exam, you deserve a cookie. Expect pointless memorization. Most useless class as the concepts are repeated in upper RSM courses.",2017-01-12 23:56:50
Michael Khan,RSM100,"Professor Khan made RSM100 as interesting as it possibly could. His teaching style is class discussion based and you have to listen keenly as whatever is discussed is testable (literally, he says it himself).  This class is based on memorization of the text, class discussion and required readings.",2016-12-22 23:32:46
Michael Khan,RSM100,"How Khan is rated below at the very least a 4 is beyond me. Amazing engaging prof, super enthusiastic about everything, and taught in a very relevant manner. Difficulty is nowhere near as bad as people say, if you're decent at retaining info you'll get an 80. Sure you have to come to class, but you should be doing that anyway at UofT..",2016-12-06 13:45:10
Michael Khan,RSM100,"Good professor. He likes to engage with students and encourages participation. I do not like how he would sometimes pick on students and advertised his summer abroad program too much. He did have interesting lectures, though, as he talked a lot about current events.",2016-04-18 21:11:26
Michael Khan,RSM100,"he was clear, had light humour, and humble. Definitely humble. I never participated or went to office hours so this perception of him is strictly from lectures. If you're taking his class you have to read your textbook and do not skip class. But aside from that (which is really the bare minimum) there is not much extra work. Not very challenging.",2016-04-08 19:14:23
Michael Khan,MGT422,"Talks about he has all the designations (CPA, CISA, CGEIT), talks about he's the only person that can teach MGT422 / RSM427 because he is the only one with those designations. Pointless slides, every slide has the word ""inefficiency"" in it. Lectures are not related to any case or MCQ. MCQs are messed up. Cases are long and boring. Worst course ever",2016-03-29 14:21:19
Michael Khan,RSM100,Final exam focuses on accounting a lot. GO TO ECOMAN FOR THE FINAL FOR RSM WITH MICHAEL KHAN IT WILL HELP ALOT!,2015-04-25 08:06:57
Michael Khan,RSM100,Easily my least favourite professor in first year. Thinks too highly of himself that you feel some sort of barrier between yourself as a student and him. If this course was not a requirement I would have dropped it ONLY because I never feel comfortable at his lectures. He shushes students even if only two people are talking. He seems sharp though,2015-04-16 01:56:53
Michael Khan,RSM427,"This prof is one of those people you have to get to know. He is a very genuine, honest, and friendly guy who likes to be friendly with his students. Very out-of-the-box most of the times, although lectures can be monotonous sometimes due to the dry course subject matter. All in all, great prof. We're very lucky to have him in Rotman.",2015-04-01 23:15:26
Michael Khan,RSM100,"Michael Khan spends a lot of time talking about himself and he spends a lot of time discussing what people review him about. He then talks about how he took his kids to a farm for their birthday. He'll tell you about his summer abroad program.  He is not a  ""level 5 leader"", as he does not seem to take review criticism very well.  Not a real prof.",2015-02-10 11:45:45
Michael Khan,RSM100,"He is annoying as hell. He enjoys himself more than 90% of his students. He talks really fast. His lectures are mostly pointless (but he puts 50% of lecture stuffs on the final exam..) So basically, he forces his students to attend his boring lectures. The WORSE thing is, he is very ""proud' of himself. ",2015-01-20 11:09:33
Michael Khan,RSM100,"He is a good lecturer, I found his lectures to be interesting. Watch out for the exam because he tests on lecture material and in class discussions. Overall, I loved this class and found him to be a great professor. If you read the textbook and attend class, you will have no problem getting a good grade in this class.",2014-06-18 19:41:56
Michael Khan,RSM100,"Professor Khan was an OK teacher- not the best, nor the worst. He just seems full of himself, and spends way too much time promoting his Summer Abroad Program. A bit tricky when it comes to his exam- you have to know all material (whether it be from the textbook or lecture slides) in and out. Also, attend class when there are guest lecturers!",2014-05-21 18:32:18
