professor,course,comment,date
Diane Pacom,SOC2700,"First of all, a 3M award does not mean much. But mostly, I have to say that she is NOT recognized by her peers at all. This professor is all about appearance and pleasing the students. Serious students who want some content, and who want to further their knowledge should avoid this teacher. She is funny though, but University is not Comedy Club",2006-09-07 14:42:02
Diane Pacom,SOC,"Interesting...Some students left negative and sarcastic comments.  This is a ""3M"" award winning professor, the highest recognition available in Canada for professors/pedagogs.  She speaks several languages, is recognized by peers internationally, cares about students, etc.  I cannot but wonder about acumen of those that write negatively.  A fan.",2006-02-12 19:14:03
Diane Pacom,SOC,"Excelent teacher! One of the best. Unlike other sociologie classes, this one forces you to analyze society. Most classes i've had just tell you what other people (most dead long ago) think. She tells you what she thinks and then with the help of other theories explains it and adapts it to what's going on now. Plus she makes it simple.",2005-10-25 19:38:28
Diane Pacom,SOC,"She was the best teacher I've had in University so far. She encourages you to go all the way in school and loves students.  She doesn't make you buy expensive books that you will never ever read again, she cares about the student which is really hard to find in teachers now of days",2005-08-15 12:53:34
Diane Pacom,SOC,"I didn't like how she brags about her 'achievements' so much,... she tends to treat students like emepty receptacles.",2005-06-08 21:50:07
Diane Pacom,SOC,This woman thinks she's all that. Insted she's all image and no substance. Avoid her if you want serious knowledge. A real phoney flake.,2005-05-06 17:05:11
Diane Pacom,SOC3704,I love this teacher! One of the best I've ever had. Every single of her classes are funny and interesting. I will recommend you this teacher in any classes she gives.,2004-12-18 22:03:27
Diane Pacom,SOC2700,Haha - still laughing. This lady makes you think.. about sliting your wrists!,2004-12-05 23:22:57
Diane Pacom,SOC2700,"Sure: she's fun, nice, etc.  But university is not a club med! People who have actually read a book or two see right through her post-modern b.s.",2003-11-04 09:39:53
Diane Pacom,SOC,Prepare to laugh.,2003-07-14 21:01:04
Diane Pacom,SOC3712,"Very informative, knows what she's talking about",2003-06-12 12:04:40
Diane Pacom,SOC,She is very great!!,2003-03-18 11:31:10
Vida Dujmovic,ITI1120,"Highly recommend taking ITI1120 with Prof. Vida. I learned a ton of concepts in a short amount of time due to her amazing lectures and difficult assignments. Sometimes coding can be frustrating and you may be on the verge of giving up, but if you can absorb all material in this class properly, you'll become a much more proficient coder.",2022-05-01 17:19:47
Vida Dujmovic,ITI1120,Amazing prof if you are just getting started in programming. She clearly explains each topic and helps you in clearing your concepts. Her teaching style is very unique and makes you grasp stuff really quickly.,2022-04-29 01:44:23
Vida Dujmovic,ITI1120,"Very great Prof, ITI 1120 is super easy and they gave tons of resouces to help students succeed. ",2022-03-28 17:34:28
Vida Dujmovic,ITI1120,She goes into clear detail when teaching Python and even speaks on the importance of coding in the future. You can tell she hopes for her students' success while also being realistic about their success. Switch to be in her class and you won't regret it.,2022-01-11 20:33:10
Vida Dujmovic,ITI1120,AVOID HERE IF YOU NEVER CODE .. the class is okay for people who already know how to code but if you don't definitely learn in advance and do some projects. cause this prof does not teach you anything she will expect you learn from tough assignments.,2022-01-10 16:56:47
Vida Dujmovic,ITI1120,"Assignments are hard, but tests are relatively easier. She is very strict regarding academic integrity. If you cheat, you will get caught for sure. If you study hard, you will get a good grade.",2022-01-07 05:40:26
Vida Dujmovic,ITI1120,"Assignments are slightly difficult and sometimes time consuming but the tests are on the easier side. Lectures arent always the most interesting but if you put in the work, the course is an easy A",2022-01-04 22:14:45
Vida Dujmovic,ITI1120,"Good professor, assignments are extremely DIFFICULT but they prepare you well for the exams. Would take recommend this professor.",2022-01-02 00:55:12
Vida Dujmovic,ITI1120,This teacher is one to stay away from if you have the chance. Lectures are simple but the assignment are confusing. Do not skip on labs because that's the only time you will most likely receive help for this course . the class is okay for people who already know how to code but if you don't definitely learn in advance and do some projects,2021-12-24 01:26:22
Vida Dujmovic,ITI1120,"If you come into the class with any programming experience, its an easy A. With that being said Vida is a great prof who cares greatly for both the subject and students. Her lectures are clear and have great explanations with enough examples to get you started. She is tough on academic integrity, but has fair assignments and tests.",2021-12-15 00:14:47
Vida Dujmovic,ITI1120,She cannot spell correctly in her own tests and she cannot describe clearly what she wants. You will lose a lot of time either trying to understand what she wants or you will lose a lot of time coding the wrong thing because she misspelled it. You are either awarded with a generous 7 minutes extra of time as compensation or none. AVOID THE CLASS!!!,2021-12-09 23:49:10
Vida Dujmovic,ITI1120,"Lectures are good, assignments are ridiculous in comparison, but tests and labs were easy. Her assignments and tests are confusing sometimes, but she tries her best to make it as clear as possible. If you've learned coding before, her class is an easy A. If not, good luck, because ITI is going to be a nightmare, and she's the only good professor.",2021-12-08 23:11:40
Vida Dujmovic,ITI1120,"Heavy course load and have to put effort into it. Gives 7/14 days to complete assignments and possibilities to ask questions via discussion posts/office hours with TAs. Labs were trash though, my TAs were horrible. Makes it much easier if you know coding beforehand (so you understand the logic of coding)",2021-12-05 18:08:34
Vida Dujmovic,ITI1120,"Your marked by output, and her 70 min assignment period timeframe is too stressful to get her tests done and fully have it prepared for all cases. Her writing questions have to be ULTRA specific if not u lose all marks. Most people do well but you need to avoid chegg and know programming beforehand if u wanna have a get above 80",2021-12-01 23:14:51
Vida Dujmovic,ITI1120,"Lectures are so easy that even a senile earthworm can understand easily. But assignments and exams are a whole different story. Unless you're a genius, expect a 60 in this course. If you don't work hard enough or can't, just don't come to uottawa for computer science",2021-11-13 19:00:56
Vida Dujmovic,ITI1120,Excellent prof.,2021-07-30 08:45:51
Vida Dujmovic,ITI1120,I absolutely loved this professor. Her assignments seemed hard but were not that hard. Her tests were designed for longer than was given (I need more time to come up with solutions for coding questions). Other than that she is probably the best computer science teacher at UOttawa. Recommend for ITI1120!,2021-06-11 04:02:44
Vida Dujmovic,ITI1120,AWESOME!,2021-03-06 18:21:05
Vida Dujmovic,ITI1120,assignments took forever and test grading was rough when it came to coding,2021-01-13 17:07:13
Vida Dujmovic,ITI1120,"I had the course ITI1120 with professor Dujmovic in Fall 2020. Her lectures are great and clear. The assignment that she gave is close to what we learn (although sometimes the assignment might be heavy). When you ask questions, she will give clear feedback to you. So, she is a great Professor in uOttawa!!!",2021-01-09 04:33:01
