professor,course,comment,date
Mark Blenkinsop,MATH1007,"Dropped math previously due to difficulty understanding lectures. Took it again but with Mark and I had no trouble understanding what we were doing at any point. He takes frequent breathers and gives enough time to get everything down. Funny guy, accommodating and legible lectures using a projector instead of a messy chalkboard. Doesnt post slides.",2020-06-02 20:10:12
Mark Blenkinsop,MATH1004,"A very understanding, flexible and responsible professor. If you skip classes often, then you are doomed; at least you won't get a decent grade.",2020-05-25 05:34:56
Mark Blenkinsop,MATH1107,His lectures are really good. If you can come attend those you probably won't need to spend much time outside class.,2020-05-05 19:07:53
Mark Blenkinsop,MATH1107,"He's an amazing prof. Super passionate about math and brings that energy to every lecture. Even when he was loosing his voice, he still managed to make the quiet class entertaining and engaging. He relates the content in the class to examples of everyday life or what you may experience later in your degree.",2020-04-17 17:43:08
Mark Blenkinsop,MATH1104,He is a great math prof. He is chill and just listen to him. Ezy pass,2020-04-14 17:44:09
Mark Blenkinsop,MATH1104,Mark is an amazing prof. He's hilarious and makes his lectures interesting and fun. He always goes out of the way to help his students do well in the course. I personally retain more information in class as he relates content to real world examples. I would totally take his class again and I would hope to have him again in second year.,2020-04-04 01:46:21
Mark Blenkinsop,MATH1104,Mark is the best prof ever. He makes sure everyone is doing well in his class and is always available outside class. I would love to have him again as a prof.,2020-03-08 04:16:46
Mark Blenkinsop,MATH1004,"Bortshorts is probably the best Math prof you can get for first year. His lectures go over topics very clearly and he makes sure that you know what to expect for both tests and the exam. Hes great, if not better for 1005 as well. Funny guy as well",2020-01-28 04:39:30
Mark Blenkinsop,MATH1004,"This man is an absolute L E G E N D. Not only is he super engaging with the class, but he also teaches the course content well. Really well. His humor is out of this world, and for those of you who like informal classes, you will actually love this. I wore a farmer outfit to class once and we made small talk, and he even wore my hat. Best prof ever",2019-12-11 08:31:01
Mark Blenkinsop,MATH1007,nice guy and pretty easy tests/quizes,2019-12-01 17:23:49
Mark Blenkinsop,MATH1004,Best professor you'll find anywhere,2019-10-13 18:25:15
Mark Blenkinsop,MATH1004,Best of the best!,2019-09-27 02:15:18
Mark Blenkinsop,MATH1004,Blenkinsop is an excellent prof that has a good way of teaching the course content in a clear and concise way while working to keep attention. overall an great prof,2019-05-31 13:32:02
Mark Blenkinsop,MATH1004,Overall explains things well but you will be pretty unprepared for the final exam. He makes it way harder then any course work so be ready! Funny guy tho,2019-01-14 16:37:40
Mark Blenkinsop,MATH1004,Really enthusiastic and fun prof to have. He genuinely cares and is great at explaining the course material.,2019-01-14 07:55:45
Mark Blenkinsop,MATH1004,"Straight up best prof/teacher i've ever had. Makes the class fun and really keeps you engaged. Great at explaining things in easy to understand way and if you dont understand, hes really good at explaining it in different ways to make sure you get it. i switched up my schedule for second semester to make sure i had him again.",2019-01-11 00:00:41
Mark Blenkinsop,MATH1004,Explains things different ways so you understand it better! Calculus is much easier with his great teaching style!,2019-01-07 05:00:11
Mark Blenkinsop,MATH1004,"Blenkinsop is incredible. Really cares about his students, go to class he gives lots of exam and test hints. Dont need the purchase the textbook, its terrible and theres tons of PDFs online. Really one of the best profs.",2018-12-15 01:01:48
Mark Blenkinsop,MATH1004,"This man is my favourite proff/teacher ever, he is the laid back guy who gets the job done. His lectures are smartly laid out and he has a good way of making the class move at the right pace for students would take a course with him again for sure.",2018-11-21 18:00:00
Mark Blenkinsop,MATH1104,He is honestly one of the best if not the math professors I have ever had at Carleton. It is a must to have him! Such a cool guy. Very helpful whenever you see him in his office hours.,2018-05-21 00:44:43
Mark Blenkinsop,MATH1004,"Great Prof, but exams are challenging.",2018-05-09 18:41:17
Mark Blenkinsop,MATH1104,"I only realized how good this guy is when I had other profs and realized how much he cares. He'll answer your question, even if it's simple, and tells you why it's good that you asked. DO NOT BE SHY... he'll tell you that simple things are VERY important . Makes fun of himself. Knows his stuff!",2018-04-23 14:22:39
Mark Blenkinsop,MATH1004,"He is a good professor but he is very very winey and get flustered when he starts writing the notes wrong. He threatens to cancel class when this occurs but never does, what a let down. He also goes right till the start of the next class so you basically have to run to your next class. However, he was very good at teaching the material.",2018-03-01 16:14:05
Mark Blenkinsop,MATH1104,Berry Good Professor,2018-02-08 02:57:16
Mark Blenkinsop,MATH1004,Goes through the material very well. Clearly explained all the concepts and warns you which ones students tend to struggle with. The course is a bit challenging at times but with him it shouldn't be bad at all. Definitely a great prof.,2018-01-08 22:26:10
Mark Blenkinsop,MATH1004,"Assignments were not that hard, as they were mostly covered by the lecture notes. The exam was a big step up from the assignments since there were no tests. Doing the Problem Sets throughout the semester and attending PASS sessions (especially after the first few weeks) can help a lot in preparing for the exam.",2018-01-05 02:06:50
Mark Blenkinsop,MATH1004,Professor Blenkinsop was honestly the best professor I had in my first semester of studies. His lectures are very good and he's a great at teaching the material. He cares about his students and answers all the questions he gets asked with enthusiasm.,2017-12-19 16:15:24
Mark Blenkinsop,MATH1004,"Great guy, great prof.",2017-12-16 17:08:10
Mark Blenkinsop,MATH1004,best prof,2017-11-16 16:45:51
Mark Blenkinsop,MATH1004,"By far favorite prof, would definitely take a course with him again. Knows the material well.",2017-10-15 01:10:00
Mark Blenkinsop,MATH1104,Makes the class super enjoyable. Lots of jokes and funny stories to keep the crowd awake. Knows his stuff very well and is always available for out-of-class help (even has a twitter account for each course). The class isn't hard if you keep up with the lectures and do the practice problems.,2017-08-25 11:16:23
Mark Blenkinsop,MATH1104,Lots of jokes and finds away to keep you from killing yourself in a math class. Teaches the material very well.,2017-04-20 05:27:06
Mark Blenkinsop,MATH1004,"He make sure u don't fall asleep in the class with all his jokes. Just come to the class and take notes from him which has useful tricks to help answering tough questions, and u will pass the course easily.",2017-01-20 19:39:48
Mark Blenkinsop,MATH1004,"All around great guy, wants you to do well and succeed.",2017-01-11 00:55:34
