school,professor,course,comment
University of Ottawa,Jon Houseman,BIO1130,"I found the class to be super interesting! He's a tough prof with lots of material, but trust me when I say this, its not impossible to do well. As long as you stay on top of the reading he assigns (which I highly recommend), and go to class prepared you'll do fine. His midterms and exam were hard but very fair."
University of Ottawa,Jon Houseman,BIO1130,"Amazing lecturer, always captivating and keeps interest high.  Midterms and Finals were a little tough, very specific marking schemes, which detracted from the overall course, but as a prof, very good and engaging."
University of Ottawa,Jon Houseman,BIO1130,"One of the best lecturers first year. He is very clear with his notes. His crosswords and previous exams are extremely useful as he recycles all his questions. Don't just look at the previous midterms he posted on his site, google his name to find more. His midterms and finals are tough but he does bell-curve the midterms and NOT the final."
University of Ottawa,Jon Houseman,BIO1130,"His class was okay. But when it comes to the midterms and final....it sucks! He is a very hard marker which makes it very hard to get a good mark in this course. Read the powerpoints, DO THE KEYWORDS, and look over the podcasts. Need to know everything from top to botom if you want to do well in this class. WORK HARD!"
University of Ottawa,Jon Houseman,BIO1130,"What I considered one of the most demanding first year science classes. You have to memorize a lot of the things he mentions in class. Everything on the exams/midterms can be deduced purely from the knowledge from  lectures. Lecture info > textbook info. Keyterms are rediculous. Even if you know them, chances are you will only get 2/3 for your def."
University of Ottawa,Jon Houseman,BIO1130,"This course is difficult, especially if you're aiming for A's. Professor Houseman is very comprehensible and an excellent lecturer. The midterms and final exam were unfair, in the marking aspect; we had to mention very specific things to earn the points. Keywords are essential. Do the crosswords before midterms and final exam. Good luck :)"
University of Ottawa,Jon Houseman,BIO1130,"One of my favourite classes of my first semester at University, inspiring me to become a Biology major. Houseman is an amazing lecturer and you MUST take good notes during class in order to do well in the course. Midterms and final were fair. The material is very interesting but there is a lot so don't fall behind!"
University of Ottawa,Jon Houseman,BIO1130,"Great lecturer, really knows the content and material... sometimes a little too well, in the case of the midterm content.  Make sure to set aside plenty of study time before the midterms and final, he's very nitpicky on long answer and definitions.  Overall, very enjoyable class."
University of Ottawa,Jon Houseman,BIO1130,"Great lecturer with a dry sense of humour who really knows what he's talking about. I liked him! Condescending on occasion (okay, most of the time), but as long as you don't ask stupid questions and use the resources he gives you, BIO1130 is not THAT bad. The midterms do focus on very specific things, however, so start early and memorize!"
University of Ottawa,Jon Houseman,BIO1130,"Good lecturer. Yes, there's a ton of material, but there's nothing on the exam he didn't cover in a lecture UNLESS it's on a crossword. I've never seen a keyword on the exams that he didn't go over in class. Do the crosswords, and memorize the keywords he expounded on in class (and make your definitions using your class notes), and you'll do fine."
University of Ottawa,Jon Houseman,BIO1130,"Probably the best lecturer I will ever have; really knows his stuff. You may think the course content is easy, but make sure you know everything before the exams. Exams seemed to focus on specific topics instead of the overall concepts, forcing you to memorize everything. Marking scheme is VERY rigid, don't be surprised if you do poorly on them."
University of Ottawa,Jon Houseman,BIO1130,"Houseman is extremely knowledgeable, and very passionate about what he teaches. He is one of the best lecturers I have had in my four years at uO. He is very blunt, but if you ask a reasonable question, he is more than willing to help. Do the assignments, and the crosswords. All of these are major midterm hints!"
University of Ottawa,Jon Houseman,BIO1130,"Although his midterms are tough, he does give a fairly large amount of hints for them. After the first midterm you will learn how to study for his tests. He is actually a really good professor and is very passionate about what he teaches. Assignments are REALLY easy! Just study lots and you will do fine."
University of Ottawa,Jon Houseman,BIO1130,ugh brutal that is all...
University of Ottawa,Jon Houseman,BIO1130,He was very interesting and knowledgable. The course is easy to get a good mark in as long as you take good notes in class and do the crosswords he posts online. He could be a bit rude at times but was an excellent prof as far as teaching the content is concened.
University of Ottawa,Jon Houseman,BIO1130,"Some good qualities as a prof (good explanations, online resources), but many bad qualities. Contradicts himself, and is very condescending, in class as well as if you try to talk to him out of class. His marking scheme is very specific. His spelling is atrocious, which I found distracting, and it makes his condescension all the more annoying."
